,id,review,explanation,contribution,frequency,confidence_score,prediction,label,raw_pred,vanilla_prediction,c,explanation_M2,contribution_M2,frequency_M2,confidence_score_M2,prediction_M2,label_M2,raw_pred_M2,vanilla_prediction_M2,c_M2,E1_polarity,E2_polarity
86,22053,maybe being a government bureaucrat is not the most glamorous way of making a living but it  still a way to make a living  however  after watching this movie  one may come away believing that every government bureaucrat is a lazy  bloated  conceited  paper pusher who lives exclusively to partake of his next lunch eak  not exactly a pretty picture  but this is the picture that the audience has to endure when watching what is nothing more than another tedious  noisy  overacted action movie  just what the doctor ordered  right  how many more of these movies has hollywood made  one thousand  two thousand  the formula for making these movies is so beaten into the dust that by now it should be completely unrecognizable  the locales change but the plots remain the same  and with the same shallow character development and the equally shallow acting as trained performers are asked to devolve into pseudo  cartoon characters and act accordingly  this movie seemed to run  on interminably   when will this movie end   i repeatedly thought to myself  leonardo dicaprio was totally unbelievable as a cia operative  but what has to be one of the great <unk> of miscasting  an overweight russell crowe plays a cia bureaucrat  please note that in this movie the on site operative is  lean and mean  while his desk jockey supervisor is fat  this is called stereotyping  what was the casting director thinking  why not have jack nicholson play an overweight office clerk  or nicole kidman play a frumpy department store saleswoman  and the story was so fantastic that no amount of literary license could afford it credibility  an obviously non  arab american   dicaprio  trying to pass himself off as an arab  speaking fluent arabic  concocting all kinds of hair ain schemes that are doomed to failure  trying to out think and <unk> real arabs who are completely <unk> by his laughable arab masquerade  trying to romance a palestinian woman while in the middle of conducting a highly sensitive and complex espionage mission  etc  by now you get the point  next time try casting an actual arab in the role  not even the most naive movie goer can believe all that  there should be a rough balance between the protagonist and antagonist  in this movie the protagonist is so transparent and incompetent that it leaves the story in shambles  next stop for this movie  dvd land and oblivion  and one other thing   let this movie discourage you from working for the government  the pay may not be great  but the fringe benefits are excellent  a critical fact that this movie conveniently omits  ,stupid slasher movies push,0.13235360383987427,1,1.0,1.0,1.0,0.8159,0.7186707258224487,0.13235360383987427,wide white ready grin,0.0711396336555481,1,1.0,0.0,1.0,0.3187,0.9753942489624025,0.0711396336555481,1,0
87,20932,jack frost   is probably the most cheesiest movie i have ever seen in my life  the complete title of the film  is jack frost   revenge of the mutant killer snowman  horror movie fans that have a taste for campy story lines  will be delighted to watch this  this film was straight to video  and for good reasons  here  why  the acting  was so atrocious  and so terrible  that it could cause one to cry  the main character had no personality  and the actor  bad acting made it all worse  the screenplay was  was also atrocious  each character always says a cheesy line  and add the cheesy lines to the bad choreography  then you have something bad  second  the story line is  really all that impressive  but since this movie was straight to video  it is forgiven  the director  and writer could have turned the idea of a killer snowman  into something cool  but they did   they story has lots of plot holes in it  in the beginning  a cup of coffee gets knocked into the fish tank  with the melted jack frost  scientists try to restore his life  but they could   once the cup of coffee fell into the tank  jack frost was completely restored  now he is immune to anti  freeze  in jack frost part   the main character  dna got mixed up with the anti  freeze that was used to kill jack frost  since the main character is allergic to bananas  jack frost is too  hence  here  my point  they say that sam  dna combined with jack frost   but  one of the scientists had some saliva on the cup  so when it fell into the tank  the scientists dna would have been combined with jack <unk>  another thing  the special effects were  very good either  here  the good points  jack frost  has lots of blood  that looks pretty realistic  even though this movie is flawed to hell  it is still entertaining  overall  jack frost  is an enjoyable horror movie  the first one was better though   out of   <pad> ,nice sizable supporting part,0.03082752227783203,1,1.0,1.0,0.0,0.6447,0.3331124782562256,-0.03082752227783203,respectable affluent rich america,0.11945991218090055,1,1.0,0.0,0.0,0.3622,0.978646993637085,-0.11945991218090055,0,0
88,11285,i found this film rather illiant  initially i wanted a  when animals attack  flick along the lines of  frankenfish  or even  rogue  but was delivered a truly horrific ordeal that was not devoid of humanity  having been to the areas this was made  including the croc farm at the start of the movie  even sharing the same guide   it added to the fear factor  those crocs really are everywhere up there  though i do  think they had the  attitude  of this beastie  yes there were some melodramatic moments but they contributed rather distract from the whole atmosphere  i genuinely cared for the characters and shuddered contemplating  what would i do   in their boat  not knowing where your enemy <unk> or the sound of the croc chowing down at night was genuinely frightening  i would argue that this flick is one of the best horrors i have seen in years  coming close to the descent   i give it four alligator <unk>  ,beautiful ritual seem vapid,0.1666235327720642,1,1.0,1.0,0.0,0.7988,0.6112222075462341,-0.1666235327720642,king give impressive performances,0.05570325255393982,1,1.0,0.0,0.0,0.4542,0.9911386370658876,-0.05570325255393982,0,0
89,10463,this movie was really interesting  it also is quite shocking as the similar events of the movie occurred only  months after the movie   it was interesting seeing the problems that could be encountered and realistic enough to show that no matter how prepared you think you are  you are   if this was made for an american audience  it would be different because they would have used this as a full propaganda film and not as a wake call which the bbc did  it still is propaganda  in some extend  no film today with these themes can not be  but it dealt with the issue   a film that should be shown in all terrorism  counter  terrorism courses but will not because it shows faults which is not allowed to be acknowledged  a great film in which the bbc took a few risks and unfortunately  london does not need a fictional tale any more  due to the reality of july    ,extremely talented new filmmaker,0.03190290927886963,1,1.0,1.0,0.0,0.6964,0.17727543413639069,-0.03190290927886963,wide white ready grin,0.03505084663629532,1,1.0,0.0,0.0,0.1284,0.8801274299621582,-0.03505084663629532,0,0
90,22316,what the heck do people expect in horror films these days anyway  does is have to be something grisly like  saw  or it  just crap     now  i do  claim to be an all knowing expert  but i  about   i  seen and own literally thousands of films and i honestly think this director really gave this film a good  sincere effort  believe me  i was getting ready to cringe as soon as the dialog started  assuming it was gon na be awful and i was pleasantly surprised  it  no mamet script  that  for sure  but come on    with all the horrible garbage out there  especially in horror  i thought this one was way closer to the top of the pile than   the director used a lot of neat  clever camera angles  the soundtrack was excellent and moody  perfect for the atmosphere needed for this kind of film  the editing and timing were very good  and it  resort to the tired  worn cliché of excessive  slasher  violence  for example      minor spoiler      during an absolutely delightful and fully gratuitous  but tasty   uh  i mean tasteful  nude shower scene i fully expect her to get sliced and <unk>  but  amazingly we just get to enjoy her heavenly loveliness and that  it      end minor spoiler      also  the tension was built very well  leading up to a nicely ambiguous ending where you are not quite sure what  what       spoiler      especially where in the scene where the psychiatrist leaves the girl and pinnochio alone in the office  we see the doll actually talking to her  but in the video recording we do not  also  the mom sees pinnochio moving about and being quite nasty  so  are both the mom and daughter mentally ill     also there is the original  killer  and what the mom had surmised about a possible evil influence  but even with all that  we are still not quite sure who was doing the killing      end spoiler      so  all in all  i believe that it was a good  strong  sincere effort to create some good  early full moon type style and with a lot of restraint on the violence  and with no typical sleaze thrown in for no reason  just the lovely  innocent  beautiful shower scene  which i will remember to the end of my days    compared to the absolute mindless drivel out there  a definite  strong     <pad> ,simple slow love story,0.03864914178848266,1,1.0,1.0,0.0,0.6703,0.040587544441223145,-0.03864914178848266,leslie still look great,0.024590134620666504,1,1.0,0.0,0.0,0.2956,0.9909828305244446,-0.024590134620666504,0,0
91,18918,this interesting film noir features three very good performances  sanders  patrick  and <unk>  the scenes between sanders and patrick are particularly outstanding  <unk>  as the detective  is unfortunately not nearly as good  he lacks the intelligence  strength  and cynical world view of a bogart  had humphrey played this part  we could have had a   pace  location  a liary   and atmosphere are all good  but there are a few plot holes  sanders strongly fears <unk> and the ruthless organization  nazis  he represents  yet after mistakenly killing <unk>  sanders seems to experience no anxiety or remorse  sanders then seizes the liary and its occupants by using the ruse that he and his men are detectives investigating the murder  however  sanders  hit man later tries to kill <unk> by shooting him  without a silencer   even though the many other <unk> could have been expected to hear  and become alarmed by  the noise  finally  sanders  hit man tries to kill roberts  who has discovered the truth  but when she faints  he inexplicably does not     what bothered me the most  however  was that the chance for a great and unexpected conclusion was wasted  throughout the film patrick is portrayed as a smart  hard  as  nails sociopath fearing nothing  yet at the end  she flees panic  stricken from the last surviving nazi  a utish thug  by the time the cops find him  he has killed her  and she ends up being just another weak  stereotypical victim  what should have happened is this  the cops find the nazi thug  but he is dead  she has cleverly killed him  and then vanished  to continue her evil ways  ,average predictable romantic comedy,0.060096681118011475,1,1.0,1.0,0.0,0.7522,0.3902768790721893,-0.060096681118011475,average predictable romantic comedy,0.1257038116455078,1,1.0,0.0,0.0,0.5732,0.9829995036125184,-0.1257038116455078,0,0
92,21378,warning  plot spoiler    the always  abnormal movies of david cronenberg certainly are an acquired taste  fans of his earlier films will probably like  <unk>   but it definitely is  one for the squeamish  all of the usual elements are here  a game pod made out of skin  hooked into your back   buckets of blood  a gun made out of bones  and a manic mechanic to name but a few  the result is good in parts  bad in parts  and just plain weird in others  but one thing the film has is undeniable originality     despite the excessive use of  weirdness it does prove a  virtual reality games can have a dangerous effect on some people  in the movie  a character shoots someone dead claiming that he was  annoying   assuming that she was still in the game   but it leaves the question as to whether that really happened or if it was an occurrence in this stunningly life  like game   <unk>  leads to a conclusion that can be responded to in several ways     despite some extra gadgets and gook  it was simply your classic  it was all a dream  or was it  twist  it is a smart surprise and answers a few questions  but giving that the entire film was leading up to this moment is a bit disappointing  at only  minutes it could have went on a bit longer too  in a peculiar way the film raises moral issues but answers them in a violent and rather inappropriate way     jennifer jason leigh appears here in her first big role in quite a while  but her character does  have enough qualities to make her jump off the screen or even give her a likeable character  jude law on the other hand  equipped with a curious american accent  is good as your average joe sucked into this abnormal world  we see the film through his     is far from flawless but it certainly is a movie experience to remember  there  tonnes of weird characteristics to match the similar styles of david lynch  what next   being consumed by a question mark         it definitely is  for all tastes but it is rewarding enough to recommend  my imdb rating    <pad> ,physically impressive man capable,0.031672060489654534,1,1.0,1.0,0.0,0.6915,0.08021195232868195,-0.031672060489654534,physically impressive man capable,0.13396507501602173,1,1.0,0.0,0.0,0.4358,0.993139922618866,-0.13396507501602173,0,0
93,9302, the man who knew too much  falls into that hitchcock middle ground that characterized many of his films during the   not a masterpiece of suspense by any means  but an awful lot of fun   james stewart and doris day play a vacationing couple who get caught up in a plot heavy on foreign intrigue  the famous climactic scene takes place at a classical music concert  where someone is going to be assassinated during a particular cymbal clash in the score  the impish hitchcock of course lets us know what that point is  so that the race to stop the assassin becomes a nail biting race against the   so much of this movie reminded me of the  chevy chase  goldie hawn comedy  foul play  that i have to believe that film was inspired by this  neither film is a big deal  but both are easy to   grade   ,true jane austen fan,0.07755351066589355,1,1.0,0.0,0.0,0.171,0.17327745258808136,-0.07755351066589355,wide white ready grin,0.07826995849609375,1,1.0,1.0,0.0,0.6451,0.989801824092865,-0.07826995849609375,0,0
94,20783,well someone who enjoys traveling down the highway at   eating mcdonalds  and running the air conditioner twenty four seven  and watching fox news non  stop  i found this documentary interesting  one thing i picked up  when they being they talk about north america  i assume this documentary was <unk> au <unk>  for the canadian bashing i will leave that to bill   the consequence of the depletion of oil will affect everyone  especially those who live in big countries of australia  canada and the united states  i am sure that green peace are cheering no more gas  means no more suvs  without realizing people who live in the sub zero temperatures could starve to death     as someone who has studied economics  i know for a fact we are living in a world of finite resources  i will give the documentary props for trying to present a balanced point of view about the depletion of oil  however i am studying a degree in journalism  this documentary is full of loaded messages  republican as <unk>  what the democrats did  send troops to vietnam     if you are going to present a documentary about economics and resources  it is best to leave the political bashing to one side  because it could cause a potential audience member to totally shut down  concentrate on the issue of finite resources  at the end of the day  it is best to open the minds of the mainstream  as it is no good preaching to the minuscule choir     i really do enjoy watching documentaries such as fahrenheit   and end of suburbia not for their political bias  because they do remind us the world is  so safe  sure i like to shop  and consumer junk food like there is no tomorrow  but if the world is going to end tomorrow i would rather die rich and consume the living beep out of it     for the potential documentary makers out there  just give the people facts  and let the viewers make up their own minds  if you are trying package your political views as a balanced documentary the people are going to smell a rat a mile away  ,fantastic roving camera angles,0.03968556225299835,1,1.0,0.0,0.0,0.1955,0.17791883647441864,-0.03968556225299835,respectable affluent rich america,0.09947007894515993,1,1.0,1.0,0.0,0.6136,0.9889245629310608,-0.09947007894515993,0,0
95,16225,this is a quirky heist  caper film  one that seems predictable at first then keeps surprising until the last scene  the protagonist is a grifter who goes to work in a little carnival  where he  paid to kill the manager  belly dancer wife <unk> then ends up falling for her himself  she  alluring  tricky and deadly and she keeps disappearing and popping up again like some sort of magician  trick  the film  other props include her duplicitous husband  employer  played by the talented armand assante   some nasty dominican mobsters and most important to the plot  a suitcase full of money  just like the old  shell game   the one where you have to guess which one the pea  under  you  be guessing who  got the money  and like the victims of the hucksters who run such games  you  probably guess wrong  <unk> <unk>  as lovely <unk>  is a talented performer and an <unk>  whether she  dancing with the huge snake around her shoulders or working her grift on all the unfortunate men in her orbit  norman <unk> is fine as the young con who is <unk> by the elusive beauty he was paid to kill  do  count him out  however  for he turns out to be smarter than anyone gave him credit for  this oddball film is worth a look  ,special entertainment nine excerpts,0.07776850461959839,1,1.0,1.0,0.0,0.6743,0.029588600620627407,-0.07776850461959839,wide white ready grin,0.03516462445259093,1,1.0,0.0,0.0,0.4612,0.9803092479705808,-0.03516462445259093,0,0
96,17679,ok  most of us agree that this is a weak attempt at a remake  but at the same time it  also a different movie in its own right  do  get me wrong   american werewolf in london  is a superior film  but  american remake in paris  is a decent movie as   first off  the only real similarities are the title   american <unk>  and werewolves  other than those  things   american remake in paris  stands apart fairly well on its own with its special blend of humor  action  adventure  and horror  most of the people who say this film is better than the original are the youth of today  generation that think any movie made before  is total crap  while those of us who grew up in the   can appreciate older films and what they have added to the horror films of today  what a lot of people fail to realize is that without the old classic films  including the  ones  horror would  be what it is today  now i  getting a little off the beaten path    an american werewolf in paris is a good attempt at re  creating a classic  but it will never surpass the original  ever  with that said  this is still a very entertaining film to watch and i do recommend it  i  giving it a  out of   maybe that  being a little generous  but i  seen much worse attempts at trying to re  create a classic  ,excellent motion picture archives,0.25677964091300964,1,1.0,0.0,0.0,0.4912,0.3079804480075836,-0.25677964091300964,respectable affluent rich america,0.10358983278274536,1,1.0,1.0,0.0,0.6327,0.9934837222099304,-0.10358983278274536,0,0
97,5142,not everyone likes this movie  it is still one of the best  you have to be thinking  movies about satanism ever made  the fact that it does  have mtv  era jump cuts or gore every seven minutes is irrelevant  also  speaking as someone who actually knows satanists  the  spoiler warning   portion of the film where the otherhood exchange their old bodies for those of preadolescent children  it has some genuinely scary scenes  the section where  second spoiler alert  <unk> martin orchestrates the changeover is almost hyper  real in that it uses very few special effects  a hallmark of this film  <unk> was seldom given a big budget but was often effective  it worked in this case  too  ,terry anderson deserve gratitude,0.14068740606307986,1,1.0,1.0,0.0,0.7851,0.014146786183118818,-0.14068740606307986,terry anderson deserve gratitude,0.211118757724762,1,1.0,0.0,0.0,0.5042,0.9756060242652892,-0.211118757724762,0,0
98,1847,this is a great film for pure entertainment  nothing more and nothing less  it  enjoyable  and a vaguely feel  good   a minor  but nonetheless irritating thing about the movie is that we do  know why justine and <unk> oke up  okay  most first relationships do  work for one reason or another  but they more or less seemed like a nice   in a nutshell  it  worth a watch to escape reality  ,simple slow love story,0.11595124006271362,1,1.0,1.0,0.0,0.7943,0.13077333569526672,-0.11595124006271362,simple slow love story,0.03572675585746765,1,1.0,0.0,0.0,0.3849,0.9551900625228882,-0.03572675585746765,0,0
99,11180,it opens with your cliche overly long ship flying through space  all i could think at this point was  spaceballs  and hoping there  be a sticker on back that said  we eak for nobody   the movie then shows some <unk> <unk> with vin diesel  narration  i  always thought his voice sounded cool ever since i saw fast and the furious  from when i found out he was as criminal  i thought the movie was going to be cliche  it was  it was very cliche and fate seemed to be against them at every turn  black out every  years  lucky them  they land on that day  aliens can only be in the darkness  hey it  a solar eclipse  as much as i thought it was too easy and just a cliche  the movie pulled through and kicked major   i even went out and bought a copy of pitch black after seeing it  i really ca  wait for chronicles of riddick  ,best women character actresses,0.04701697826385498,1,1.0,0.0,0.0,0.3181,0.172465518116951,-0.04701697826385498,best women character actresses,0.09062707424163816,1,1.0,1.0,0.0,0.9812,0.9944730401039124,-0.09062707424163816,0,0
